employee_id,source_employee_id,company_origin,first_name,last_name,full_name,email,department,department_standardized,job_title,manager_id,employment_type,country,jurisdiction,hire_date,source_system,salary_original,currency,pay_frequency,compensation_effective_date,salary_usd_annual,benefits_enrolled,benefits_enrollment_date,source_systems,dedup_method,failed_check,failed_check_description
GT-004843,4843,GlobalTech,Benjamin,Hernandez,Benjamin Hernandez,benjamin.hernandez@globaltech.com,Product,Product,Systems Administrator,GT-013150,Part-Time,South Korea,,2019-01-02,globaltech_hris,120172,GBP,Bi-Weekly,2023-10-18,3968079.44,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004849,4849,GlobalTech,Kevin,Boyd,Kevin Boyd,kevin.boyd@globaltech.com,Legal,Legal,Accountant,,Part-Time,Canada,,2018-12-08,globaltech_hris,93627,GBP,Bi-Weekly,2023-07-16,3091563.54,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004851,4851,GlobalTech,James,Gordon,James Gordon,james.gordon@globaltech.com,Marketing,Marketing,QA Lead,GT-002293,Part-Time,Hong Kong,,2022-05-03,globaltech_hris,95996,GBP,Bi-Weekly,2023-12-05,3169787.92,True,2022-03-23,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004861,4861,GlobalTech,Deborah,Crawford,Deborah Crawford,deborah.crawford@globaltech.com,Supply Chain,Operations,Data Analyst,GT-005663,Part-Time,Germany,,2015-09-09,globaltech_hris,143333,USD,Bi-Weekly,2023-03-22,3726658.0,True,2023-12-26,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004866,4866,GlobalTech,Joseph,Rogers,Joseph Rogers,joseph.rogers@globaltech.com,Product,Product,Staff Engineer,GT-000263,Full-Time,Australia,,2019-01-18,globaltech_hris,92446,GBP,Bi-Weekly,2023-08-19,3052566.92,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004867,4867,GlobalTech,Henry,Morgan,Henry Morgan,henry.morgan@globaltech.com,Information Technology,Information Technology,Marketing Specialist,GT-011640,Part-Time,South Korea,,2019-11-19,globaltech_hris,90148,GBP,Bi-Weekly,2024-10-22,2976686.96,True,2021-03-18,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004868,4868,GlobalTech,Amanda,Henry,Amanda Henry,amanda.henry@globaltech.com,DevOps,Engineering,Staff Engineer,GT-005500,Contractor,China,,2022-02-07,globaltech_hris,67448,GBP,Bi-Weekly,2024-10-08,2227132.96,True,2022-05-25,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004872,4872,GlobalTech,Jeffrey,Walker,Jeffrey Walker,jeffrey.walker@globaltech.com,Legal,Legal,HR Manager,GT-013724,Full-Time,Brazil,,2023-10-03,globaltech_hris,172078,USD,Monthly,2024-08-29,2064936.0,True,2022-10-24,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004873,4873,GlobalTech,Brian,Hunter,Brian Hunter,brian.hunter@globaltech.com,Supply Chain,Operations,Account Executive,GT-000563,Full-Time,Australia,,2020-05-28,globaltech_hris,86282,GBP,Bi-Weekly,2023-11-07,2849031.64,True,2024-12-22,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004876,4876,GlobalTech,Brandon,Wright,Brandon Wright,brandon.wright@globaltech.com,Product,Product,Consultant,GT-014661,Contractor,India,,2020-11-22,globaltech_hris,72331,EUR,Bi-Weekly,2024-03-27,2031054.48,True,2022-02-23,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004891,4891,GlobalTech,Stephanie,Hunter,Stephanie Hunter,stephanie.hunter@globaltech.com,Engineering,Engineering,Sales Director,GT-010691,Part-Time,United Kingdom,,2020-01-03,globaltech_hris,155466,EUR,Bi-Weekly,2024-12-11,4365485.28,True,2023-07-13,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004899,4899,GlobalTech,Gary,Hernandez,Gary Hernandez,gary.hernandez@globaltech.com,Marketing,Marketing,Senior Product Manager,GT-010472,Part-Time,Netherlands,,2023-12-31,globaltech_hris,122840,USD,Bi-Weekly,2024-05-16,3193840.0,True,2020-05-03,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004910,4910,GlobalTech,Eric,Rogers,Eric Rogers,eric.rogers@globaltech.com,Human Resources,Human Resources,Software Engineer,GT-009206,Full-Time,Singapore,,2020-12-01,globaltech_hris,144081,USD,Bi-Weekly,2024-11-27,3746106.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004920,4920,GlobalTech,Linda,Robinson,Linda Robinson,linda.robinson@globaltech.com,Quality Assurance,Engineering,Analyst,GT-011236,Contractor,Ireland,,2022-02-07,globaltech_hris,118334,USD,Bi-Weekly,2023-05-23,3076684.0,True,2023-02-11,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004923,4923,GlobalTech,Joshua,Moreno,Joshua Moreno,joshua.moreno@globaltech.com,Customer Success,Customer Support,Accountant,GT-012425,Contractor,Mexico,,2023-06-16,globaltech_hris,96966,EUR,Bi-Weekly,2023-09-23,2722805.28,True,2023-11-04,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004930,4930,GlobalTech,Catherine,Lee,Catherine Lee,catherine.lee@globaltech.com,Manufacturing,Manufacturing,Systems Administrator,GT-009937,Full-Time,South Korea,,2024-03-14,globaltech_hris,80483,GBP,Bi-Weekly,2023-06-15,2657548.66,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004933,4933,GlobalTech,Thomas,Anderson,Thomas Anderson,thomas.anderson@globaltech.com,DevOps,Engineering,Analyst,GT-009119,Full-Time,South Korea,,2016-07-25,globaltech_hris,"£106,616",GBP,Bi-Weekly,2024-03-10,3520460.32,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004938,4938,GlobalTech,Laura,Martin,Laura Martin,laura.martin@globaltech.com,Product,Product,Marketing Manager,GT-003604,Part-Time,France,,2017-08-24,globaltech_hris,72142,EUR,Bi-Weekly,2023-09-30,2025747.36,True,2022-06-06,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004942,4942,GlobalTech,Thomas,Lopez,Thomas Lopez,thomas.lopez@globaltech.com,Human Resources,Human Resources,Accountant,GT-008856,Contractor,Switzerland,,2020-08-18,globaltech_hris,118115,EUR,Bi-Weekly,2024-01-01,3316669.2,True,2021-07-17,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004943,4943,GlobalTech,Alexander,Jones,Alexander Jones,alexander.jones@globaltech.com,Finance,Finance,Business Analyst,GT-004302,Part-Time,Ireland,,2015-12-20,globaltech_hris,101544,GBP,Bi-Weekly,2023-05-31,3352982.88,True,2021-02-16,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004946,4946,GlobalTech,Sharon,Martin,Sharon Martin,sharon.martin@globaltech.com,Finance,Finance,Staff Engineer,,Full-Time,China,,2021-08-16,globaltech_hris,117056,USD,Bi-Weekly,2024-11-14,3043456.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004956,4956,GlobalTech,Linda,Walker,Linda Walker,linda.walker@globaltech.com,Manufacturing,Manufacturing,Data Engineer,GT-012728,Contractor,Japan,,2021-09-14,globaltech_hris,112536,USD,Bi-Weekly,2023-10-22,2925936.0,True,2020-04-04,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004971,4971,GlobalTech,Brenda,Mason,Brenda Mason,brenda.mason@globaltech.com,Manufacturing,Manufacturing,Staff Engineer,GT-006791,Full-Time,South Korea,,2018-06-30,globaltech_hris,102998,EUR,Bi-Weekly,2024-07-22,2892183.84,True,2023-02-12,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-004995,4995,GlobalTech,Gregory,Harris,Gregory Harris,gregory.harris@globaltech.com,Finance,Finance,HR Specialist,,Part-Time,France,,2020-08-31,globaltech_hris,145090,USD,Bi-Weekly,2024-12-20,3772340.0,True,2022-12-12,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005010,5010,GlobalTech,Ronald,Phillips,Ronald Phillips,ronald.phillips@globaltech.com,DevOps,Engineering,Sales Director,GT-011860,Contractor,Switzerland,,2022-07-02,globaltech_hris,109223,EUR,Bi-Weekly,2024-12-22,3066981.84,True,2024-02-09,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005013,5013,GlobalTech,Frank,Morgan,Frank Morgan,frank.morgan@globaltech.com,Operations,Operations,QA Lead,GT-013000,Full-Time,Canada,,2017-10-07,globaltech_hris,115473,EUR,Bi-Weekly,2024-12-16,3242481.84,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005020,5020,GlobalTech,Dennis,Taylor,Dennis Taylor,dennis.taylor@globaltech.com,DevOps,Engineering,Staff Engineer,GT-011904,Part-Time,France,,2021-08-24,globaltech_hris,112742,EUR,Bi-Weekly,2023-02-16,3165795.36,True,2023-09-13,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005024,5024,GlobalTech,Lisa,Anderson,Lisa Anderson,lisa.anderson@globaltech.com,Finance,Finance,Senior Product Manager,GT-001765,Part-Time,South Korea,,2016-05-21,globaltech_hris,95355,EUR,Bi-Weekly,2024-09-28,2677568.4,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005028,5028,GlobalTech,Jack,Thompson,Jack Thompson,jack.thompson@globaltech.com,Information Technology,Information Technology,Operations Manager,GT-000190,Part-Time,Mexico,,2016-12-13,globaltech_hris,131284,EUR,Bi-Weekly,2023-07-11,3686454.72,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005035,5035,GlobalTech,Tyler,Moreno,Tyler Moreno,tyler.moreno@globaltech.com,Information Technology,Information Technology,Sales Director,GT-013277,Part-Time,Hong Kong,,2018-12-22,globaltech_hris,98136,GBP,Bi-Weekly,2024-02-05,3240450.72,True,2022-10-19,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005047,5047,GlobalTech,Dennis,Brown,Dennis Brown,dennis.brown@globaltech.com,Manufacturing,Manufacturing,Recruiter,GT-012263,Contractor,Hong Kong,,2020-05-25,globaltech_hris,99661,GBP,Bi-Weekly,2024-08-23,3290806.22,True,2021-12-17,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005052,5052,GlobalTech,William,Bennett,William Bennett,william.bennett@globaltech.com,Marketing,Marketing,Sales Director,GT-008456,Part-Time,Hong Kong,,2023-12-22,globaltech_hris,136936,EUR,Bi-Weekly,2024-10-03,3845162.88,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005056,5056,GlobalTech,Carol,Anderson,Carol Anderson,carol.anderson@globaltech.com,,,Sales Director,,Part-Time,Netherlands,,2023-03-08,globaltech_hris,78546,EUR,Bi-Weekly,2023-04-02,2205571.68,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005057,5057,GlobalTech,Christine,Campbell,Christine Campbell,christine.campbell@globaltech.com,Strategy,Strategy,HR Specialist,GT-007827,Full-Time,Germany,,2015-06-01,globaltech_hris,148664,GBP,Monthly,2024-04-10,2265639.36,True,2020-01-24,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005058,5058,GlobalTech,Timothy,Robinson,Timothy Robinson,timothy.robinson@globaltech.com,Quality Assurance,Engineering,QA Lead,GT-010287,Part-Time,China,,2019-02-04,globaltech_hris,120895,USD,Bi-Weekly,2024-07-28,3143270.0,True,2023-11-17,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005065,5065,GlobalTech,Donna,Taylor,Donna Taylor,donna.taylor@globaltech.com,Legal,Legal,Operations Manager,GT-007995,Part-Time,South Korea,,2024-11-19,globaltech_hris,93454,GBP,Bi-Weekly,2024-07-17,3085851.08,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005069,5069,GlobalTech,Catherine,Williams,Catherine Williams,catherine.williams@globaltech.com,Marketing,Marketing,Project Manager,GT-009113,Full-Time,Singapore,,2023-08-12,globaltech_hris,87177,USD,Bi-Weekly,2023-11-18,2266602.0,True,2023-03-28,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005074,5074,GlobalTech,James,Perez,James Perez,james.perez@globaltech.com,Information Technology,Information Technology,Accountant,GT-014343,Part-Time,Netherlands,,2016-03-07,globaltech_hris,123662,EUR,Bi-Weekly,2023-11-24,3472428.96,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005083,5083,GlobalTech,Daniel,Williams,Daniel Williams,daniel.williams@globaltech.com,DevOps,Engineering,HR Manager,GT-000557,Part-Time,Canada,,2023-12-16,globaltech_hris,83643,EUR,Bi-Weekly,2024-07-12,2348695.44,True,2021-09-03,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005090,5090,GlobalTech,Rebecca,Morris,Rebecca Morris,rebecca.morris@globaltech.com,Finance,Finance,Software Engineer,GT-010287,Part-Time,Switzerland,,2022-11-25,globaltech_hris,121958,EUR,Bi-Weekly,2024-08-18,3424580.64,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005102,5102,GlobalTech,Charles,Morris,Charles Morris,charles.morris@globaltech.com,DevOps,Engineering,Operations Manager,GT-014143,Part-Time,Mexico,,2023-03-09,globaltech_hris,102840,GBP,Bi-Weekly,2023-06-11,3395776.8,True,2020-02-11,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005107,5107,GlobalTech,Samantha,Kemp,Samantha Kemp,samantha.kemp@globaltech.com,Sales,Sales,Senior Software Engineer,GT-010239,Contractor,Netherlands,,2023-01-28,globaltech_hris,134728,EUR,Bi-Weekly,2023-10-16,3783162.24,True,2020-04-07,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005116,5116,GlobalTech,Samuel,Gordon,Samuel Gordon,samuel.gordon@globaltech.com,Sales,Sales,Operations Manager,GT-007283,Contractor,Mexico,,2024-04-12,globaltech_hris,74116,GBP,Bi-Weekly,2023-07-23,2447310.32,True,2021-10-01,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005127,5127,GlobalTech,Michael,Sanchez,Michael Sanchez,michael.sanchez@globaltech.com,Quality Assurance,Engineering,Software Engineer,GT-011992,Contractor,Italy,,2020-02-08,globaltech_hris,"€120,922",EUR,Bi-Weekly,2023-06-06,3395489.76,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005128,5128,GlobalTech,Raymond,Porter,Raymond Porter,raymond.porter@globaltech.com,Product,Product,Marketing Specialist,GT-000967,Full-Time,United Kingdom,,2015-04-13,globaltech_hris,135032,EUR,Bi-Weekly,2023-11-29,3791698.56,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005139,5139,GlobalTech,Jessica,Thomas,Jessica Thomas,jessica.thomas@globaltech.com,Sales,Sales,Senior Product Manager,GT-013517,Part-Time,Ireland,,2023-08-05,globaltech_hris,110977,GBP,Bi-Weekly,2024-04-15,3664460.54,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005159,5159,GlobalTech,Daniel,Campbell,Daniel Campbell,daniel.campbell@globaltech.com,Product,Product,Solutions Architect,GT-011169,Full-Time,Australia,,2022-11-10,globaltech_hris,103376,EUR,Bi-Weekly,2024-12-17,2902798.08,True,2024-12-23,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005162,5162,GlobalTech,Samuel,Jackson,Samuel Jackson,samuel.jackson@globaltech.com,Product,Product,Business Analyst,GT-011640,Full-Time,Spain,,2017-11-08,globaltech_hris,211732,USD,Monthly,2024-09-07,2540784.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-005171,5171,GlobalTech,Laura,Thompson,Laura Thompson,laura.thompson@globaltech.com,Strategy,Strategy,Marketing Manager,GT-003280,Full-Time,Mexico,,2023-03-07,globaltech_hris,82288,GBP,Bi-Weekly,2023-08-22,2717149.76,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
